#{"t_start": 1745873800.6365714, "env_id": "highway-v0"}
r,l,t
19.370001,24,18608.716193
29.354275,40,18665.165028
3.515573,5,18670.998892
28.512267,40,18727.154509
31.359312,40,18783.072778
27.642026,40,18838.949647
22.120721,28,18877.957115
10.735308,15,18898.984763
20.921345,27,18936.927481
14.440227,19,18963.14014
29.778867,40,19019.08645
6.93629,9,19029.685776
28.894011,40,19086.969904
6.10785,8,19097.107785
31.50866,40,19152.249899
30.355438,40,19207.202936
29.113634,40,19264.367228
23.219486,30,19305.06727
32.0,40,19355.42522
29.043707,40,19411.886846
29.089824,35,19457.312911
28.956751,40,19514.63502
14.144256,18,19539.330076
23.415253,28,19577.374687
28.358144,40,19627.708658
8.74704,10,19640.786548
30.354324,40,19695.828954
29.246437,40,19751.563586
20.009195,23,19783.003682
24.206257,30,19823.1769
25.64877,32,19866.945967
12.183733,15,19886.858148
34.542119,40,19941.315074
29.775673,40,19997.429116
20.131834,25,20032.55808
7.771249,10,20046.376976
11.69761,15,20066.590839
27.442584,40,20123.142106
23.910175,31,20166.078691
3.261626,5,20171.934749
22.637471,27,20208.074632
5.240227,7,20216.829083
5.241709,7,20224.503913
30.739732,40,20281.733131
6.879891,9,20293.817577
28.712242,40,20350.119075
31.601998,40,20404.72093
33.260953,40,20459.798199
26.4,34,20504.288173
34.109851,40,20558.984169
34.492867,40,20611.158296
22.726046,29,20651.251785
11.087953,15,20672.500943
16.511111,20,20699.100439
10.441184,13,20716.301817
14.798501,18,20741.068998
4.170276,6,20748.409395
29.935833,40,20805.090663
29.492649,40,20861.129396
22.94628,29,20900.363798
21.79022,28,20937.477967
5.598501,8,20948.17184
6.928292,9,20960.221741
20.562578,25,20991.195531
32.589918,40,21047.157506
31.439594,40,21103.117561
28.5137,40,21152.873802
29.360815,40,21201.129948
18.72749,22,21230.061954
30.435713,40,21285.112007
28.646968,40,21341.426013
31.596069,40,21389.630014
20.895791,24,21421.257885
9.688889,12,21436.438393
4.819627,7,21445.233115
29.870427,40,21501.401905
19.926793,25,21534.989149
31.133976,40,21590.66804
12.622303,16,21612.092047
22.065884,25,21646.111972
30.707971,40,21697.164443
19.082162,23,21728.121777
34.590311,40,21781.659013
3.531834,5,21787.873287
30.687814,40,21845.007702
30.158171,40,21901.178428
30.063225,40,21957.460285
33.976306,40,22011.470712
31.586494,40,22068.404423
11.061489,13,22085.597553
18.482349,23,22116.097117
30.663926,40,22167.883791
16.420139,21,22197.200401
34.035169,40,22252.59704
9.511674,13,22267.839989
16.482893,20,22294.786433
16.588547,21,22323.679416
32.735856,40,22379.621032
5.081069,7,22388.49064
16.798512,22,22418.243364
19.521101,25,22453.161839
10.419486,14,22472.20912
33.155774,40,22526.71616
14.398582,19,22551.705028
21.66067,28,22590.617856
26.458979,37,22642.308824
4.8,7,22650.846709
10.548996,14,22668.730602
13.015495,16,22690.280732
31.3137,40,22746.720972
19.863419,24,22775.225196
29.20376,40,22831.119523
16.591698,21,22859.865489
28.358148,40,22916.876987
29.642752,40,22972.804164
21.444663,31,23015.933408
14.549016,18,23040.574008
28.377996,40,23096.769308
28.307408,40,23153.963332
27.915568,40,23211.417294
30.614729,40,23266.990046
29.79671,40,23317.148441
30.463946,40,23366.610612
7.193349,10,23379.537099
29.950874,40,23427.25177
30.837444,40,23483.788887
9.241584,11,23498.842427
7.841184,10,23511.937322
6.928585,9,23523.421348
30.098199,40,23580.05245
20.841919,27,23618.203024
14.631687,18,23639.954635
13.787206,17,23663.245425
18.531834,24,23696.527212
17.4,21,23724.109777
28.441188,40,23781.054792
7.261626,10,23794.609188
29.546657,40,23850.862078
17.278603,21,23877.121066
15.443893,21,23905.770338
27.649704,40,23962.908302
13.040453,16,23983.906541
29.527451,40,24038.971047
31.738592,40,24093.511478
10.867798,15,24114.01886
31.755821,40,24170.564227
29.824221,40,24225.773049
21.429845,26,24262.522485
30.776211,38,24315.996878
31.403737,40,24371.862307
29.113634,40,24427.859411
30.127737,40,24482.735127
21.937656,26,24518.315295
17.982356,22,24547.853825
16.877875,22,24578.471084
29.970289,40,24635.220542
11.24021,15,24656.009378
23.411621,28,24692.563932
26.208224,32,24737.014431
29.356645,40,24794.119753
11.261626,14,24813.103428
13.861626,17,24835.724959
8.842383,11,24850.766982
29.953342,40,24902.45257
31.550726,40,24958.189719
34.115314,40,25013.698533
12.560815,18,25037.74317
15.265395,20,25065.869092
7.865168,10,25079.290978
30.792795,40,25135.476257
30.330881,40,25186.372115
22.59346,28,25224.245795
34.401455,40,25279.518731
13.887816,17,25303.00249
13.899821,18,25327.748549
29.476071,37,25379.326866
34.055803,40,25434.008941
32.018961,40,25489.900272
7.732397,10,25503.253976
15.198501,20,25531.246113
28.69264,40,25587.795736
27.572998,34,25634.711054
30.559183,35,25682.913734
30.027481,40,25736.943923
32.617399,40,25790.742105
32.079671,40,25846.840936
28.992938,40,25903.63449
31.902537,40,25957.744285
30.456315,37,26007.485626
5.728292,8,26017.747248
31.573826,40,26074.218096
32.141566,40,26127.796236
30.770141,40,26184.894752
24.041184,31,26228.07043
30.725603,40,26284.343113
9.641184,13,26302.062203
5.126806,7,26310.910773
34.715488,40,26366.935788
30.294148,40,26417.328194
10.419486,14,26435.942105
28.710439,40,26493.25369
29.088594,40,26550.427211
29.689979,40,26607.591453
28.843482,40,26664.425171
31.241066,40,26720.927558
29.779498,40,26777.639746
6.974517,9,26789.322284
13.416406,16,26811.320539
22.949016,28,26850.151489
8.480549,11,26865.22694
28.802589,40,26921.750183
32.047233,40,26978.107168
5.61573,7,26987.166164
30.08077,40,27043.972022
33.230178,40,27099.073737
6.399863,8,27109.940865
34.108375,40,27164.056976
30.466885,40,27218.73971
16.725552,21,27247.592608
29.689936,40,27304.313302
10.466667,13,27321.62771
18.191809,22,27351.130609
19.05994,23,27382.585649
34.121752,40,27436.141667
34.740227,40,27491.797661
33.908131,40,27546.881787
24.131834,31,27589.680469
31.441927,40,27644.34436
30.641456,40,27693.382408
30.370521,40,27750.06703
19.274573,24,27783.488551
31.358239,40,27835.943651
31.778276,40,27890.906732
32.550726,40,27944.045604
9.576279,12,27960.175415
11.170263,14,27978.547884
29.20376,40,28034.800718
29.552591,40,28091.27069
18.703406,24,28124.343125
27.795668,40,28181.141311
17.991698,23,28212.742709
32.549234,40,28268.741233
27.445224,40,28325.554284
15.259696,20,28353.757659
34.836668,40,28408.167163
30.667756,40,28464.886373
28.158144,40,28516.816121
30.330815,40,28567.34744
31.067935,40,28621.613713
19.930347,24,28654.560696
30.014612,40,28711.672538
21.752291,27,28749.237259
29.597581,40,28801.513952
30.199787,40,28856.233257
14.775042,18,28880.724935
30.553038,40,28936.532451
19.061918,23,28967.566977
16.795703,20,28994.570322
10.660127,14,29013.774856
30.508593,40,29069.728597
21.015027,27,29106.658635
31.005255,40,29160.709709
29.996614,40,29215.709368
31.987003,38,29267.816011
13.680193,17,29291.253558
34.353941,40,29345.415105
29.775639,40,29402.667913
29.422487,40,29459.865046
30.488742,40,29510.011453
32.658384,40,29559.953141
28.671902,40,29617.049944
2.641184,4,29621.917057
31.213281,40,29675.670261
29.738592,40,29730.809892
31.193216,40,29787.892949
28.286555,40,29844.70518
30.175639,40,29892.129239
28.20376,40,29948.909862
32.006795,40,29999.651522
27.732661,40,30056.204668
26.651846,34,30104.011402
29.55194,40,30160.541281
33.642894,40,30216.280541
6.980735,10,30229.817878
29.534423,40,30286.504429
30.268355,40,30338.372367
8.52314,11,30352.403291
25.100617,31,30396.075159
16.232306,20,30420.453415
28.218322,40,30476.811623
20.8,27,30513.236437
19.214793,24,30543.923867
28.954883,40,30601.04116
21.056826,25,30635.10152
7.841184,10,30647.920129
31.503877,40,30698.62874
32.303795,40,30752.407848
16.983033,23,30783.95895
29.179542,40,30839.17669
19.111111,23,30870.62888
7.818961,10,30883.604931
32.973497,40,30938.732672
33.698294,40,30993.890149
25.66368,33,31039.489974
8.731834,11,31054.272735
30.402589,40,31106.433184
8.820723,12,31122.858833
26.98366,34,31170.508193
31.126513,40,31226.493933
11.397169,14,31245.516216
31.365836,40,31299.798361
31.394429,40,31349.593723
29.467906,40,31403.9799
33.789869,40,31459.562503
29.227481,40,31515.776567
24.932784,33,31559.65473
9.442004,12,31576.372963
8.865179,12,31590.447612
17.976305,25,31622.351592
6.462443,9,31633.787722
30.818144,40,31689.133175
24.407545,33,31735.952589
31.27298,40,31791.959408
27.74522,40,31848.481007
30.861076,40,31905.381584
28.848205,40,31961.7444
29.99608,40,32018.264079
31.174138,40,32072.82557
31.192038,40,32129.017195
3.726047,5,32135.222268
16.513109,23,32167.068329
29.092649,40,32222.843123
30.839067,40,32274.070661
33.160205,40,32328.061094
29.728129,40,32384.329657
14.886437,19,32409.827639
31.193251,40,32467.398585
24.655086,30,32509.259599
28.715571,40,32565.174344
28.824863,35,32613.629089
30.301934,40,32670.603265
2.993641,4,32675.257949
29.751827,40,32731.538144
7.818961,10,32744.78045
32.933345,40,32795.225173
9.992008,12,32811.119732
30.689107,40,32864.036295
18.172737,22,32893.765351
19.526793,24,32926.860327
6.88236,9,32937.980748
13.325895,15,32957.920132
30.75315,40,33012.431147
5.238666,7,33021.37183
4.660609,6,33028.738288
28.891477,40,33085.681665
20.182313,25,33119.364389
31.971497,40,33174.159179
32.248067,40,33229.863689
31.071536,40,33286.230657
19.304078,25,33321.135988
30.503412,40,33376.995754
19.975042,24,33409.462933
31.329392,40,33464.268356
9.6,12,33479.443767
33.18198,40,33535.60823
16.114871,22,33565.85896
30.970126,40,33622.687098
33.320328,40,33675.338106
31.507192,40,33724.446852
28.954913,39,33778.744639
15.2,20,33805.626005
14.89083,21,33834.759269
28.929435,40,33891.817793
27.869255,40,33947.914469
31.159815,40,34004.102659
32.636348,40,34060.315496
29.137065,40,34117.766868
13.708375,18,34142.584165
8.84021,12,34158.567227
32.937038,40,34214.172114
33.630706,40,34269.864214
32.595905,40,34323.175371
32.836098,40,34377.083309
32.05325,39,34430.843532
32.163079,40,34486.199855
29.892626,40,34543.017865
28.575561,40,34600.16706
32.038974,40,34655.369282
29.158144,40,34711.21593
29.534541,40,34767.327342
31.777999,40,34823.405105
8.696916,11,34838.222716
29.930465,40,34894.280737
12.884666,17,34917.674038
8.066894,11,34932.318268
31.302194,40,34988.147946
18.595822,23,35017.368733
29.177996,40,35072.832013
8.820723,12,35089.319965
29.912233,40,35145.880039
30.44071,40,35202.765818
20.183037,30,35236.537659
30.393118,40,35293.355341
2.848062,5,35299.695443
29.468665,40,35355.119869
29.467863,40,35411.694255
4.019486,6,35419.3126
21.060127,26,35455.441064
31.3204,40,35506.929117
20.73116,27,35543.569077
31.085757,40,35595.768632
32.988957,40,35650.807043
32.782439,40,35704.12615
26.862173,37,35756.205902
32.023218,40,35812.254157
11.220723,15,35833.109667
31.54723,40,35889.109515
24.752267,31,35932.665116
27.805259,40,35988.448364
32.382176,40,36044.705789
29.258638,40,36101.366281
31.194902,39,36155.958481
32.022435,40,36212.299495
8.904724,12,36227.117062
20.945473,26,36262.176498
6.133333,8,36272.454199
32.913799,40,36328.232484
33.509922,40,36382.788478
32.405797,40,36438.411908
21.710548,28,36474.716524
5.841175,8,36484.657581
32.442189,40,36539.596218
28.713634,40,36595.38293
31.34654,40,36651.40695
8.81676,11,36666.089126
9.596187,12,36682.813251
8.814265,11,36697.523686
11.107573,13,36714.953825
3.969172,5,36721.16618
30.159316,40,36777.075299
28.7137,40,36833.091435
12.865179,17,36854.361928
31.87478,40,36908.96015
35.332699,40,36964.700029
30.113634,40,37020.239644
28.644067,40,37074.887516
32.437615,40,37131.516944
31.862425,40,37185.891579
30.522684,40,37242.85704
21.727994,27,37280.326955
3.285641,5,37286.036876
15.351331,20,37314.104722
11.306876,14,37332.236342
15.217987,20,37360.092116
29.512201,40,37416.151736
23.762882,32,37461.608626
30.358079,40,37515.068688
8.617987,11,37529.931305
34.079623,40,37585.503806
11.499821,15,37606.378739
8.682902,11,37621.054403
18.46586,24,37654.386666
34.618241,40,37704.630278
30.978899,40,37759.619767
32.217224,40,37815.944844
32.66588,40,37872.040498
28.916347,40,37928.455315
32.888082,40,37984.459901
4.711674,7,37993.369156
7.70239,10,38006.910708
32.615694,40,38061.948485
32.34778,40,38116.497556
32.839376,40,38172.803807
26.057458,35,38218.652165
8.709033,11,38232.643134
16.174672,19,38257.926328
31.06502,40,38315.029173
35.184329,40,38370.360544
31.176416,40,38424.592798
17.751442,22,38454.942128
35.399024,40,38511.130047
29.492645,40,38567.055575
29.788642,40,38615.8993
29.498547,40,38669.118292
16.500073,21,38698.828266
28.402958,40,38750.567294
16.482162,20,38777.709919
7.222222,10,38790.602263
