#{"t_start": 1745948062.7364755, "env_id": "highway-v0"}
r,l,t
30.358144,40,9163.107249
24.300131,29,9202.111317
31.078066,37,9251.891466
35.620526,40,9307.912717
20.818961,25,9340.832269
25.989918,32,9384.310118
16.533333,20,9405.853272
11.328306,14,9424.252919
33.920961,40,9479.209798
19.742732,25,9511.078449
32.069256,40,9566.836044
17.502809,22,9595.891063
27.921013,33,9641.035144
30.332596,40,9697.028159
29.378802,40,9753.602792
33.723544,40,9808.131405
27.243643,36,9855.678089
31.974735,40,9908.943305
6.131834,8,9919.421486
15.998501,21,9948.360223
31.792368,40,10004.082113
2.573797,4,10008.745521
4.374517,6,10015.768704
34.253645,40,10069.621871
20.280587,25,10103.528581
27.89001,40,10159.76264
30.395019,40,10212.861632
33.280224,40,10264.970875
27.11637,40,10320.866269
12.489777,16,10341.39495
7.218961,10,10354.570501
15.656582,19,10380.772254
7.293345,11,10395.07631
15.881248,17,10415.165646
30.687433,40,10471.028316
7.370613,10,10483.049695
8.528638,10,10493.574974
6.461626,9,10504.807909
24.715646,32,10549.352088
8.040453,11,10564.260964
5.241184,7,10573.047193
30.40376,40,10628.353911
6.678866,9,10638.617669
2.705582,4,10643.263932
4.969055,7,10651.922377
30.931637,40,10706.301976
30.639692,40,10762.086774
32.914035,40,10814.900437
30.027481,40,10869.130594
13.688889,18,10887.113377
14.48236,19,10912.702586
4.461626,6,10920.388076
19.619103,28,10959.275916
27.953464,40,11015.378554
28.027481,40,11061.952217
23.827929,30,11103.750227
29.270427,40,11160.411713
17.003755,26,11196.516888
32.089107,40,11252.215132
9.791309,12,11267.421272
14.774517,18,11291.188597
2.441718,4,11295.794969
30.135922,40,11348.327422
14.418961,19,11374.458266
30.960815,40,11429.260037
32.683767,40,11483.775012
3.50785,5,11489.753851
13.708375,18,11514.396821
21.345043,26,11550.121307
15.146314,19,11575.739766
30.084895,40,11632.294368
20.325556,26,11668.415582
20.909033,26,11703.824222
28.714853,33,11746.872835
4.621638,6,11754.491842
20.681112,26,11788.529873
17.100115,21,11817.610472
13.437824,16,11839.17094
9.862773,13,11856.258475
28.713114,40,11911.98443
4.391622,6,11919.250299
5.794959,8,11929.012172
31.841342,40,11980.588703
28.827477,40,12033.391424
18.016963,19,12054.179329
8.731834,11,12068.89848
10.444444,13,12085.881132
18.140493,20,12113.803071
20.347062,24,12145.650011
15.885609,19,12171.597106
28.624745,40,12227.504025
2.441718,4,12232.206936
25.082545,32,12275.934286
22.039185,23,12301.082775
9.272447,11,12314.697239
8.192273,11,12329.263329
23.393178,27,12367.269887
27.134542,40,12422.397858
16.985461,21,12450.857819
5.900682,8,12460.707961
31.702809,40,12515.267619
19.727138,23,12547.101749
9.795304,11,12561.558742
29.503168,40,12617.418149
12.176279,15,12637.38772
30.067756,40,12693.828651
33.42244,40,12747.280701
16.622222,20,12772.493461
29.61804,40,12828.870183
31.620941,40,12884.219486
23.879857,30,12925.176325
10.502899,14,12942.661232
32.040275,40,12996.422442
11.128293,14,13014.673089
33.712215,40,13070.407961
7.523253,10,13083.256041
27.691416,40,13140.46028
26.852557,34,13184.876361
31.731566,40,13239.973204
8.8,12,13255.574923
5.6,8,13265.475873
2.489829,4,13270.16246
22.942739,29,13309.902787
21.868325,29,13350.241872
13.065168,16,13371.937792
17.326589,21,13400.562733
6.976279,9,13412.184372
16.656474,20,13438.796926
15.352295,20,13466.117723
22.609404,28,13503.788502
17.171024,20,13530.861713
8.026696,11,13546.046673
29.239898,40,13601.664603
23.247407,30,13637.968621
20.816977,25,13672.060256
5.801254,7,13681.185301
31.931377,40,13735.390421
6.070317,8,13745.082679
28.066681,40,13800.418526
27.625982,40,13855.964273
19.241709,23,13887.289778
11.303404,15,13908.007874
34.256585,40,13957.685539
6.419486,9,13969.444911
35.439155,40,14024.213103
34.005505,40,14078.357592
13.747162,19,14100.817451
13.458689,15,14121.100701
18.506347,22,14151.440066
30.37763,40,14205.757302
5.241184,7,14214.5159
7.703969,10,14227.416513
13.041709,16,14248.766289
6.549297,9,14260.317641
21.086156,27,14297.456013
9.331645,13,14314.426438
19.702079,24,14345.440968
4.592283,6,14352.599708
30.712449,40,14408.396666
31.500687,40,14462.806171
3.263682,5,14468.500715
29.817399,40,14523.859384
8.659334,11,14538.003822
30.12826,40,14593.748587
27.382348,40,14650.127865
30.219966,40,14704.929608
32.197482,40,14762.032933
5.266667,7,14769.687108
5.61384,7,14778.573326
25.884207,31,14820.618333
27.424811,40,14876.991141
34.349629,40,14932.62607
20.822222,27,14965.634531
29.445538,40,15021.679856
8.109049,11,15036.646666
7.063406,9,15048.336978
4.903596,7,15056.728478
30.866215,40,15112.943341
19.2,25,15146.921409
28.091847,40,15203.4972
8.0,11,15215.776325
17.728292,22,15243.409106
18.393809,21,15272.562714
31.889452,40,15326.004629
6.688649,8,15335.387103
11.627344,16,15356.612078
28.822283,40,15412.393059
35.252494,40,15466.985995
5.780826,7,15475.68398
10.416977,13,15492.99553
31.443968,40,15547.260514
31.768309,40,15602.200311
21.998609,28,15637.115407
23.679652,31,15679.719831
28.448205,40,15736.105003
30.975098,40,15787.731024
32.856713,40,15842.735316
4.089981,6,15850.13584
29.396957,40,15905.663664
7.283848,10,15919.051744
18.145321,22,15948.88788
10.128292,13,15966.166163
32.596226,40,16021.209245
7.261626,10,16033.998311
30.710968,40,16090.452424
33.503063,40,16146.895908
30.886672,40,16202.845414
4.824897,8,16213.22598
19.012725,24,16242.793916
23.172737,29,16281.714529
34.52212,40,16336.227455
34.102581,40,16391.643769
15.897266,18,16416.131017
8.658913,11,16429.666039
31.200217,40,16484.652215
32.319337,40,16540.182749
32.926793,40,16595.388229
17.305254,21,16622.436375
28.580741,35,16668.754168
12.799863,15,16688.346811
11.747284,14,16707.132802
29.913634,40,16763.450513
31.171069,40,16820.090929
30.245788,40,16876.307682
23.198501,30,16917.350873
11.137669,13,16934.722783
34.230328,38,16985.863111
26.919957,33,17030.948547
17.260408,21,17059.179134
9.55031,12,17074.79691
15.998501,21,17103.572481
21.545962,27,17139.961049
31.592625,40,17195.33504
4.882158,6,17202.989792
29.113109,40,17258.574278
28.027481,40,17301.887686
32.099804,40,17353.910643
7.353943,10,17367.37099
11.223669,15,17388.03487
20.693106,25,17422.27976
31.464149,40,17478.454197
20.82938,26,17511.850411
17.594111,22,17541.099159
20.499834,25,17575.143259
20.795521,25,17608.965935
30.258059,40,17664.591636
10.040214,13,17682.487694
29.723802,40,17734.803176
19.160023,24,17767.068275
30.535332,40,17821.260363
21.270622,26,17855.624782
25.978954,31,17897.222575
6.827564,8,17907.42968
29.449704,40,17963.123422
12.744266,16,17984.800477
30.069123,40,18040.552834
30.01392,37,18091.296846
17.321039,22,18121.346806
7.545083,9,18133.094849
31.133946,40,18187.124718
34.766735,40,18242.055161
31.907338,40,18296.744111
24.673336,30,18337.696456
30.542125,40,18389.035601
29.217513,40,18444.504077
25.28739,30,18485.19156
11.636143,15,18505.541396
9.622222,13,18522.479626
18.030669,22,18549.962304
21.987924,24,18583.224694
10.441184,13,18600.346092
13.980741,17,18622.766391
31.059166,40,18677.042439
27.220366,40,18733.468801
23.370001,28,18771.350397
27.553097,40,18827.519373
15.554212,21,18856.91557
30.755774,40,18911.017479
28.181004,34,18957.890977
4.375042,6,18965.499749
9.261974,11,18978.012116
29.869255,40,19030.239182
31.85072,40,19077.978184
26.805695,34,19125.609863
17.488889,21,19153.666879
17.594959,22,19180.321458
8.011265,11,19192.628194
31.713645,40,19246.203972
18.814817,24,19271.561517
19.82391,23,19303.469615
33.691945,40,19359.519765
22.21844,28,19397.637788
8.5492,11,19412.116199
31.597482,40,19465.710798
10.4,14,19484.195331
35.730309,40,19540.234776
8.81249,11,19554.093208
12.972737,16,19574.969749
6.039965,8,19584.613587
14.926793,19,19610.830978
28.047402,40,19667.155076
4.216487,6,19674.536807
31.464153,40,19729.101342
29.201689,40,19784.785905
35.363283,40,19837.677078
30.056151,38,19887.919055
33.426847,40,19938.881103
27.444684,40,19983.566502
15.945592,20,20010.518567
32.930464,40,20064.82621
31.895273,39,20117.276627
28.387379,33,20162.9551
8.798501,12,20179.545489
27.549307,33,20213.131125
29.9533,40,20267.104589
30.155774,40,20321.25949
20.841184,25,20354.654921
10.315568,15,20373.183883
28.619596,40,20429.627351
17.933612,22,20458.76863
15.836821,18,20481.879115
18.078932,22,20511.243718
29.754714,40,20567.107029
35.449181,40,20622.552589
22.1243,26,20657.580512
11.127608,14,20676.569926
30.717243,40,20724.247337
9.704394,13,20741.584797
29.614251,40,20797.889959
29.75527,40,20853.778845
17.9757,21,20882.47022
20.099661,23,20913.251156
17.965062,22,20943.179811
29.399655,40,20999.223208
19.022948,22,21027.998524
30.081526,40,21084.614754
17.897882,22,21114.616091
11.522796,15,21134.921199
30.266519,40,21191.046917
30.494148,40,21246.32579
31.194765,37,21285.806733
21.612956,27,21323.311009
29.256743,36,21373.72347
11.747603,14,21392.670393
1.140465,2,21395.168598
30.401998,40,21448.737015
31.49837,40,21504.962905
9.596323,13,21522.331647
25.449029,30,21563.605924
12.93531,15,21583.631677
13.674641,17,21604.358986
4.134546,6,21611.150437
33.955562,40,21664.051336
23.26368,30,21704.777157
14.400081,19,21730.68806
8.510868,12,21746.71015
32.337312,40,21800.638308
11.218961,15,21821.015132
34.090575,40,21876.319879
32.386255,40,21926.384884
5.901655,8,21936.60124
29.747404,40,21992.984939
15.039185,16,22009.437366
33.371346,40,22064.430063
25.232645,30,22106.050831
7.840453,10,22119.402296
32.306914,40,22173.447852
10.103158,12,22189.197082
4.819236,7,22198.361676
32.409674,39,22251.461531
29.77763,40,22308.047107
29.729339,40,22364.862
17.059805,21,22393.563344
19.845611,25,22428.387378
29.733186,40,22483.209638
29.796004,40,22539.022288
32.061759,40,22594.575505
11.234183,14,22614.119438
32.395431,40,22669.865836
6.860548,9,22681.087287
10.326805,13,22697.577039
32.513634,40,22751.721919
6.377215,9,22763.493914
36.519439,40,22818.146381
12.956118,16,22834.836876
12.008691,16,22853.428649
33.125668,40,22909.777426
15.688591,19,22934.970466
27.155767,40,22989.77241
8.086116,11,23004.266633
29.508855,40,23059.036
27.33803,40,23113.02354
12.947095,16,23134.439028
30.471898,40,23187.804542
29.579116,40,23243.908083
19.998501,26,23279.408437
28.837949,40,23335.521206
28.777301,40,23390.539752
31.328642,40,23446.82093
5.666369,8,23457.138062
12.12438,14,23475.845302
29.388959,37,23526.124025
30.067935,40,23582.241468
10.418961,14,23601.293452
28.344015,35,23649.605213
30.81812,40,23704.692462
20.212402,25,23738.59626
13.980705,17,23760.134266
12.039185,13,23774.584173
32.097269,40,23828.79143
10.417987,14,23848.059176
14.488889,19,23869.505874
18.407192,24,23902.123883
30.501199,40,23952.967242
12.928089,15,23973.134194
33.798651,40,24026.802961
28.51637,40,24083.07749
28.21483,40,24139.020504
10.924818,13,24156.54611
32.967273,40,24210.544594
13.10536,16,24231.191898
16.209426,20,24258.097097
30.14488,40,24314.195787
14.422208,17,24337.789632
5.064227,7,24346.918539
8.772042,11,24360.985779
29.698119,40,24414.70894
22.472653,28,24452.009899
13.652234,17,24472.990338
32.745532,40,24524.313864
32.819344,40,24580.165348
24.298807,29,24620.847349
26.977864,40,24675.597451
30.352756,40,24729.837439
21.367478,26,24765.722037
14.151999,15,24785.435865
31.22244,40,24839.422216
30.679987,40,24895.565845
30.243111,40,24951.10125
28.930918,40,25007.59616
14.279857,18,25032.336048
30.004423,36,25081.168941
13.971284,15,25101.110566
33.918562,40,25153.922168
27.625982,40,25208.240271
29.044663,40,25263.74963
30.388322,40,25320.244636
32.035425,40,25376.328247
26.924439,31,25416.778693
24.70511,30,25458.755849
30.391462,40,25515.345054
29.798134,40,25570.883931
21.726805,27,25607.80024
17.584855,21,25636.458186
4.818961,7,25645.626628
25.096413,29,25684.677725
31.397865,40,25740.594172
7.28441,10,25753.359601
13.977031,15,25773.898
20.673375,25,25807.604666
28.494462,36,25857.493824
21.722832,25,25888.93533
29.798585,40,25945.843071
30.842216,40,26002.445105
15.34499,17,26024.988477
19.858271,26,26060.600126
31.510282,40,26117.186063
31.329434,40,26172.143055
30.157779,40,26219.514305
2.420723,4,26224.010021
6.061626,8,26233.69265
25.114994,31,26272.47048
29.266113,40,26328.526168
26.70129,33,26371.599957
33.659565,40,26426.826921
32.621637,40,26482.566836
19.63165,25,26516.423064
13.209691,17,26537.182544
37.310455,40,26592.730129
16.664485,21,26621.323608
5.622222,8,26631.764659
21.561994,30,26673.808702
8.81042,10,26686.112078
6.921728,8,26696.113317
29.11637,40,26749.47407
11.392746,15,26768.602637
32.316806,40,26825.252852
12.572729,15,26844.953981
24.657916,31,26888.402263
