#{"t_start": 1742960047.5558255, "env_id": "highway-v0"}
r,l,t
6.265168,8,1819.541005
27.359316,40,1831.32651
27.914875,40,1843.019178
29.894148,40,1854.518163
11.795304,13,1858.155715
7.333314,10,1861.014727
33.627477,40,1872.724622
27.227481,40,1884.32433
28.355556,40,1895.733264
27.424479,40,1906.32429
26.960815,40,1916.313638
9.908505,11,1919.033049
29.205255,40,1929.219232
31.28773,40,1939.241858
35.670658,40,1949.134522
20.827481,32,1957.193888
19.005259,25,1963.74781
28.912382,40,1975.444997
27.648773,40,1986.624756
28.93779,40,1998.497402
26.960815,40,2009.851807
26.694148,40,2021.059458
26.360149,35,2031.083049
29.11637,40,2042.682759
9.105853,11,2045.888823
31.602239,40,2057.475821
32.221223,40,2069.160578
26.97977,40,2080.701887
26.871926,40,2092.320784
28.382348,40,2103.786292
27.760815,40,2113.588717
28.294148,40,2123.803744
30.313109,40,2134.002671
27.114866,40,2144.262393
28.710964,40,2154.530332
28.583036,40,2164.404142
29.226542,40,2175.295146
32.304348,40,2187.058459
29.492644,40,2198.998238
4.537558,6,2200.778787
28.71637,40,2212.977668
27.155767,40,2225.255517
29.492644,40,2237.313632
27.649704,40,2249.64845
27.760815,40,2261.442964
16.427455,22,2268.145698
27.627481,40,2280.348858
26.848195,40,2292.495062
26.827481,40,2304.053655
26.847119,40,2315.848705
27.649704,40,2326.125418
27.247255,40,2336.169119
29.094125,40,2346.286082
30.066645,40,2356.374035
26.827462,40,2366.227465
27.379776,40,2376.385409
30.027481,40,2386.268732
5.196749,8,2388.393984
30.427481,40,2399.029337
26.694148,40,2410.263301
26.960815,40,2421.748867
29.602519,40,2433.23065
28.400508,40,2444.902632
29.446345,40,2456.458563
34.792532,40,2467.79575
27.625982,40,2479.29439
27.871926,40,2490.99344
28.427481,40,2502.917982
29.027477,40,2514.425224
27.983037,40,2526.069822
28.442202,40,2538.144344
28.938592,40,2548.722106
27.35931,40,2558.921252
26.827481,40,2568.98799
30.714875,40,2579.224178
26.694148,40,2590.684001
29.494148,40,2602.175396
30.294148,40,2613.851574
27.071127,40,2625.584629
26.871926,40,2637.210839
14.694148,21,2643.32937
29.492644,40,2654.786132
26.847812,40,2666.569381
26.959316,40,2678.362309
21.373413,28,2686.460042
26.825977,40,2698.305762
31.402375,40,2710.087493
25.356921,36,2720.663212
29.183037,40,2732.170153
26.849703,40,2742.543303
16.60376,25,2748.932147
29.583018,40,2759.10314
28.025985,40,2770.825792
29.824948,40,2782.448789
27.199641,40,2794.612972
26.825977,40,2806.675468
30.091014,40,2818.714357
28.846437,40,2830.889727
31.094148,40,2842.538635
31.360815,40,2854.51848
22.825982,32,2864.124998
27.160815,40,2875.990844
29.360815,40,2887.526597
28.11637,40,2899.432869
26.983037,40,2910.89389
26.80446,40,2921.453161
26.71637,40,2931.751313
27.268528,40,2942.6896
29.536382,40,2954.433724
26.825977,40,2966.193569
28.891482,40,2977.946234
9.801998,15,2982.362006
5.527394,7,2984.386574
31.049704,40,2996.152542
8.772519,10,2998.935107
21.59393,28,3007.201506
26.892644,40,3019.184233
2.420735,4,3020.345311
26.827481,40,3032.130525
28.78048,40,3044.121599
29.427481,40,3055.721076
27.492653,40,3067.414905
27.044684,40,3079.132066
28.025982,40,3089.991461
11.989918,14,3093.800078
27.092644,40,3104.11558
31.436918,40,3114.516642
27.64968,40,3124.831632
27.271926,40,3136.405422
5.328098,7,3138.466683
4.415954,6,3140.26749
27.382348,40,3152.178712
27.799855,40,3164.338726
27.556751,40,3176.453836
27.227481,40,3188.617959
26.981533,40,3200.777256
27.555774,40,3213.010849
27.360815,40,3225.097577
20.023474,26,3233.021439
26.981538,40,3245.38391
27.154474,40,3257.63255
28.293483,40,3269.625051
26.71637,40,3280.777372
27.560815,40,3291.044976
