#{"t_start": 1742783048.3153129, "env_id": "merge-v0"}
r,l,t
3.965457,5,333.13067
3.947389,5,333.697096
5.694982,7,334.50915
10.139875,12,336.005921
5.818148,7,336.838815
3.111111,4,337.280316
5.706925,7,338.074228
10.139875,12,339.480877
10.139875,12,340.981531
4.027778,5,341.61061
3.830387,5,342.205511
8.950517,11,343.548636
6.611648,8,344.513733
5.683835,7,345.329108
3.886388,5,345.914245
5.683835,7,346.748899
10.706881,13,348.281036
5.673431,7,349.085336
5.761209,7,349.956537
3.068148,4,350.412948
6.599102,8,351.405022
6.248055,8,352.357864
5.836278,7,353.193255
3.068148,4,353.643741
5.719721,7,354.465106
10.139875,12,355.816559
5.706925,7,356.634335
10.981716,12,358.033629
6.618507,8,359.001749
3.166667,4,359.445123
6.571325,8,360.41921
11.0,12,361.812856
11.0,12,363.256143
3.030723,4,363.724867
4.774832,6,364.446241
8.992932,11,365.66453
10.706881,13,367.174032
6.571325,8,368.151312
3.984815,5,368.725838
3.840098,5,369.283046
4.005556,5,369.87439
5.747499,7,370.691676
4.767168,6,371.362561
3.821325,5,371.9163
11.083333,12,373.319316
3.088889,4,373.796387
5.694982,7,374.63807
6.611648,8,375.630117
4.756764,6,376.296465
5.79879,7,377.13325
10.139875,12,378.563025
4.847193,6,379.277399
9.276489,12,380.73649
5.818148,7,381.53391
3.947389,5,382.133832
5.826568,7,382.950867
6.571325,8,383.915283
9.780387,12,385.358948
3.984815,5,385.962863
5.819415,7,386.754955
10.139875,12,388.173494
10.19543,12,389.594836
3.01386,4,390.00788
4.803054,6,390.684795
10.561628,13,392.205162
7.428117,9,393.279324
7.407962,10,394.482901
10.139875,12,395.870944
4.737991,6,396.551293
4.778315,6,397.228994
10.563375,12,398.663289
10.492866,14,400.383484
5.694982,7,401.199741
10.139875,12,402.612115
3.04879,4,403.078672
4.005556,5,403.591103
11.0,12,405.059219
11.0,12,406.573078
5.748121,7,407.375269
10.139875,12,408.774701
4.747054,6,409.481643
5.838889,7,410.246452
6.580387,8,411.115882
5.838889,7,411.794907
4.747054,6,412.511821
11.0,12,413.984803
4.790258,6,414.710167
10.19543,12,415.99852
10.139875,12,417.41572
4.747054,6,418.134166
5.861111,7,418.99147
3.861648,5,419.580652
4.756764,6,420.270468
3.930526,5,420.819114
10.706881,13,422.359855
10.121591,12,423.800052
4.85861,6,424.463847
4.756764,6,425.159356
5.694982,7,426.000558
10.167653,12,427.506029
10.167653,12,428.940256
3.068148,4,429.374861
5.701209,7,430.19642
3.088889,4,430.636177
5.780723,7,431.48234
5.748121,7,432.192816
6.571325,8,433.148996
10.167653,12,434.656878
5.391509,7,435.475945
5.79879,7,436.30367
11.0,12,437.672794
3.030723,4,438.108217
3.984815,5,438.685551
3.947389,5,439.204795
5.894444,7,439.974469
4.747054,6,440.647834
11.0,12,442.060288
4.005556,5,442.64812
6.580387,8,443.580662
10.167653,12,444.961051
6.656057,8,445.833655
6.571325,8,446.759899
5.838889,7,447.558842
10.563375,12,448.971199
10.563375,12,450.341591
5.733431,7,451.116053
3.914166,5,451.701401
5.838889,7,452.526259
5.8085,7,453.336613
6.571325,8,454.286894
11.027778,12,455.726185
6.590098,8,456.686705
3.930526,5,457.250433
5.683835,7,458.084769
5.894444,7,458.9232
10.139875,12,460.344726
11.027778,12,461.820686
5.706925,7,462.638398
10.563375,12,464.059435
10.139875,12,465.54017
3.088889,4,465.986417
2.998121,4,466.429136
6.635943,8,467.383071
4.055556,5,467.985148
3.068148,4,468.37797
4.778315,6,469.079774
5.748121,7,469.926566
5.777883,7,470.767574
3.947389,5,471.343879
4.784542,6,472.063381
3.111111,4,472.515937
5.780723,7,473.379218
10.139875,12,474.862231
5.719721,7,475.69368
4.005556,5,476.288526
3.930526,5,476.883381
5.861111,7,477.746557
3.947389,5,478.348178
3.057998,4,478.808584
10.139875,12,480.216255
5.818148,7,481.077918
11.027778,12,482.590806
4.756764,6,483.275578
5.818148,7,484.136923
6.590098,8,485.121564
3.984815,5,485.722878
3.965457,5,486.260782
4.778315,6,487.005792
4.027778,5,487.573093
5.706925,7,488.394877
5.780723,7,489.214944
3.04879,4,489.6849
5.694982,7,490.534481
3.900098,5,491.126417
5.76386,7,491.936168
3.861648,5,492.51671
5.748121,7,493.29182
10.139875,12,494.748494
10.577273,13,496.329302
10.139875,12,497.740934
5.673431,7,498.58432
5.838889,7,499.413744
5.818148,7,500.223325
10.139875,12,501.720342
6.580387,8,502.700529
5.719721,7,503.546606
5.733431,7,504.384615
5.845926,7,505.240021
4.770077,6,505.970446
5.826568,7,506.772614
6.580387,8,507.732699
4.747054,6,508.428269
5.748121,7,509.17974
3.900098,5,509.777518
5.838889,7,510.560198
10.563375,12,511.968604
5.818148,7,512.813485
5.861111,7,513.602036
5.79879,7,514.417244
5.818148,7,515.243764
6.611648,8,516.143986
11.0,12,517.562596
4.737991,6,518.262622
6.611648,8,519.228911
5.706925,7,520.067554
3.914788,5,520.662412
5.694982,7,521.550068
4.027778,5,522.135258
11.027778,12,523.57248
10.139875,12,525.05386
3.04879,4,525.521392
3.111111,4,526.009275
4.778315,6,526.704813
5.654658,7,527.528044
10.618931,12,528.904849
4.778315,6,529.489552
5.747499,7,530.31736
9.744073,12,531.760571
10.139875,12,533.198223
3.947389,5,533.779337
5.79879,7,534.581453
10.563375,12,535.958329
4.747054,6,536.698448
5.79879,7,537.514615
10.223208,12,538.87079
3.984815,5,539.408464
5.76386,7,540.259997
3.861648,5,540.848278
5.861111,7,541.68968
10.139875,12,543.176021
4.81232,6,543.881164
4.756764,6,544.62563
3.861648,5,545.211333
5.719721,7,546.041668
3.947389,5,546.658897
7.564814,10,547.911188
3.821325,5,548.498687
5.79879,7,549.357975
6.590098,8,550.305429
2.983431,4,550.761189
10.139875,12,552.239108
6.571325,8,553.215299
3.068148,4,553.668723
4.778315,6,554.414173
3.088889,4,554.889149
4.027778,5,555.482141
3.138889,4,555.936264
3.111111,4,556.383028
4.790258,6,557.086068
5.673431,7,557.937084
5.706925,7,558.76222
5.748121,7,559.533402
5.775899,7,560.300483
3.068148,4,560.719857
10.139875,12,562.152265
4.803054,6,562.84316
6.617875,8,563.7201
4.065049,5,564.305631
4.790258,6,565.018829
10.139875,12,566.464699
5.866667,7,567.33544
10.139875,12,568.756893
5.861111,7,569.557402
5.694982,7,570.394144
5.803676,7,571.120854
10.139875,12,572.568778
6.656057,8,573.561977
5.683835,7,574.400433
10.139875,12,575.889493
10.563375,12,577.27967
4.80261,6,578.003192
3.821325,5,578.580905
6.617875,8,579.580975
10.563375,12,581.002432
3.069415,4,581.453101
4.756764,6,582.151903
6.571325,8,583.110827
5.748121,7,584.006707
4.767168,6,584.692213
4.790258,6,585.344122
10.139875,12,586.821367
5.79879,7,587.714052
4.756764,6,588.37487
10.618931,12,589.812841
5.937679,7,590.653812
3.830387,5,591.232775
5.76386,7,592.088592
4.803054,6,592.776561
10.139875,12,594.239097
6.580387,8,595.213028
5.79879,7,596.015967
5.780723,7,596.848973
5.79879,7,597.71807
5.733431,7,598.59364
10.563375,12,600.050714
6.571325,8,601.070091
3.873592,5,601.66233
3.900098,5,602.232256
10.139875,12,603.715072
3.901369,5,604.317284
5.861111,7,605.207387
3.821325,5,605.807211
10.591153,12,607.267301
10.139875,12,608.717623
3.04879,4,609.126279
5.861111,7,609.949137
5.747499,7,610.775077
4.027778,5,611.305614
5.79879,7,612.135752
3.942565,5,612.699975
6.56814,8,613.670105
3.965457,5,614.26394
3.886388,5,614.869493
10.167653,12,616.372584
5.748121,7,617.250123
11.0,12,618.70795
4.845814,6,619.439331
10.139875,12,620.866457
5.780723,7,621.73811
10.563375,12,623.215222
3.984815,5,623.814329
10.139875,12,625.31865
5.838889,7,626.165039
3.821325,5,626.773654
10.139875,12,628.188178
5.780723,7,629.031989
8.169277,10,630.200742
5.719721,7,631.015445
5.719721,7,631.866963
3.01386,4,632.322556
3.984815,5,632.917192
5.788987,7,633.727704
5.76386,7,634.527654
5.694982,7,635.401164
4.778315,6,636.065729
4.737991,6,636.784769
5.819415,7,637.60836
3.947389,5,638.157115
10.139875,12,639.613654
4.756764,6,640.295733
10.139875,12,641.744328
10.19543,12,643.228952
4.747054,6,643.938908
4.747054,6,644.675621
4.756764,6,645.391877
3.088889,4,645.829331
3.030723,4,646.303478
10.139875,12,647.776155
4.737991,6,648.517543
4.81232,6,649.239975
11.0,12,650.728178
10.139875,12,652.133197
10.563375,12,653.52559
3.04879,4,654.003631
4.803054,6,654.761394
6.422061,8,655.727129
11.0,12,657.141382
5.683835,7,657.956307
5.780723,7,658.833157
3.984815,5,659.440749
3.830387,5,660.056202
3.965457,5,660.625546
11.027778,12,662.106568
10.139875,12,663.596816
4.756764,6,664.302359
5.826568,7,665.173023
11.539228,13,666.761982
3.068148,4,667.201505
3.947389,5,667.817152
4.027778,5,668.35408
5.818148,7,669.174875
3.068148,4,669.603034
10.167653,12,671.028322
10.139875,12,672.439864
9.956871,12,673.783054
11.34577,14,675.407091
5.748121,7,676.209255
5.79879,7,677.013345
10.563375,12,678.494401
4.756764,6,679.212426
5.683835,7,680.058306
5.861111,7,680.920861
4.737991,6,681.667744
6.683835,8,682.594214
4.756764,6,683.323926
10.139875,12,684.748213
3.914788,5,685.341087
4.061111,5,685.936984
3.986082,5,686.465331
3.930526,5,687.003668
10.646709,12,688.467114
5.748121,7,689.340431
3.930526,5,689.926695
11.121601,14,691.617939
10.223208,12,693.132607
3.947389,5,693.748415
4.778315,6,694.48671
6.62688,8,695.378802
5.683835,7,696.20929
3.984815,5,696.828934
4.833871,6,697.496148
7.150787,9,698.443027
10.139875,12,699.874138
5.706925,7,700.694908
3.947389,5,701.246585
3.984815,5,701.817716
5.748121,7,702.669238
4.756764,6,703.385626
6.53259,8,704.275153
3.930526,5,704.817697
6.611648,8,705.740571
5.818148,7,706.546961
3.914788,5,707.149432
4.818036,6,707.846686
11.027778,12,709.192251
10.139875,12,710.640767
3.111111,4,711.106683
3.942565,5,711.643576
3.123704,4,712.102242
10.519651,14,713.829716
10.139875,12,715.307687
6.711612,8,716.280468
10.167653,12,717.683969
4.027778,5,718.261812
10.19543,12,719.720189
10.139875,12,721.202135
3.088889,4,721.679113
6.645653,8,722.661941
4.767168,6,723.362829
5.706925,7,724.212969
5.748121,7,725.085576
10.139875,12,726.59302
10.19543,12,728.080914
11.0,12,729.583412
6.571325,8,730.605461
3.088889,4,731.057957
10.139875,12,732.520562
5.733431,7,733.375399
4.005556,5,733.956877
5.826568,7,734.842536
10.139875,12,736.290338
3.088889,4,736.76172
11.0,12,738.238903
4.803054,6,738.969942
5.818148,7,739.796361
5.888889,7,740.654964
10.139875,12,742.01764
5.706925,7,742.823434
3.04879,4,743.292166
5.838889,7,744.151927
3.821325,5,744.736354
5.818148,7,745.590499
3.941943,5,746.167157
5.733431,7,747.027107
5.76386,7,747.839849
4.027778,5,748.435284
4.747054,6,749.110874
6.62688,8,749.981095
6.580387,8,750.975204
9.984649,12,752.417706
10.563375,12,753.858933
3.900098,5,754.483998
4.737991,6,755.219183
4.790258,6,755.955313
3.984815,5,756.565337
10.139875,12,758.026019
10.563375,12,759.550493
5.79879,7,760.431385
10.223208,12,761.913404
4.005556,5,762.521862
3.123704,4,762.923243
3.068148,4,763.402104
3.068148,4,763.859056
6.570625,8,764.816735
3.984815,5,765.408912
6.628279,8,766.33421
6.44787,8,767.238018
4.027778,5,767.793829
3.984815,5,768.376685
5.520162,7,769.201893
5.838889,7,770.08109
3.088889,4,770.539068
5.694982,7,771.378473
4.737991,6,772.100895
4.778315,6,772.851979
10.223208,12,774.299721
3.088889,4,774.759576
10.19543,12,776.0835
4.778315,6,776.797904
10.139875,12,778.203248
11.0,12,779.604819
4.009494,5,780.194195
4.85861,6,780.890185
11.0,12,782.380646
10.19543,12,783.83057
11.0,12,785.313823
3.04879,4,785.741181
5.861111,7,786.590173
5.888889,7,787.458827
5.838889,7,788.28987
3.068148,4,788.755362
5.861111,7,789.5947
5.780723,7,790.434378
5.706925,7,791.224137
5.79879,7,792.070187
7.59589,10,793.273148
5.8085,7,794.100983
6.611648,8,795.039601
3.068148,4,795.496593
5.694982,7,796.328038
10.139875,12,797.829444
5.733431,7,798.588922
5.780723,7,799.328768
