#{"t_start": 1745793999.7832263, "env_id": "highway-v0"}
r,l,t
8.858667,10,1058.730012
15.492895,21,1062.971201
17.800609,21,1067.197547
19.329361,22,1071.657339
25.042985,28,1077.276765
10.771278,12,1079.644671
31.227481,40,1087.695828
9.3935,11,1089.84128
2.727382,4,1090.627656
9.489501,11,1092.722178
22.837834,32,1099.209533
11.978394,15,1102.181101
5.039189,6,1103.326014
3.728098,5,1104.287903
7.978642,10,1106.231328
13.705852,15,1109.132757
32.907217,40,1117.142215
11.906415,13,1119.761188
5.593504,7,1121.153112
4.639189,6,1122.341333
10.294227,12,1124.772155
7.111713,8,1126.384122
1.839988,3,1126.973095
2.883767,4,1127.73602
29.494148,40,1135.739273
6.709049,9,1137.544529
15.178017,19,1141.331652
4.905875,6,1142.498914
21.577337,23,1147.120787
9.037686,11,1149.362561
1.86221,3,1149.975539
19.57277,24,1154.893308
9.5832,11,1157.093193
23.890254,30,1163.025942
2.017766,3,1163.617343
13.96986,15,1166.575068
2.88962,4,1167.368819
32.58178,40,1175.488928
9.760788,14,1178.327072
6.928637,8,1179.906538
6.839403,9,1181.696828
13.039185,14,1184.44551
32.294148,40,1192.236278
6.59383,8,1193.79827
22.489014,28,1199.3881
21.730567,25,1204.426571
32.080416,40,1212.53922
4.905853,6,1213.715006
31.733337,40,1221.554048
29.579813,38,1229.215218
31.261407,40,1237.219598
15.312823,21,1241.456828
8.800883,10,1243.485725
13.039185,14,1246.323153
18.82043,23,1250.776362
17.262347,23,1255.413514
4.266667,6,1256.543665
9.305852,11,1258.639251
5.11292,6,1259.795347
30.793498,36,1267.024765
30.827481,40,1274.9866
8.567483,10,1276.988508
32.136285,40,1284.988355
16.418466,23,1289.584039
4.993505,6,1290.765568
24.624745,30,1296.819579
1.860979,3,1297.40583
15.655435,19,1301.22564
13.443806,15,1304.190402
7.821453,9,1306.003337
12.856653,15,1309.013733
6.368026,8,1310.600675
19.771281,21,1314.797833
14.789511,18,1318.419039
3.426565,5,1319.392018
8.439186,10,1321.391439
5.949057,7,1322.766546
32.226241,40,1330.812407
10.972519,13,1333.41527
9.503194,11,1335.63325
6.572174,9,1337.435024
1.253127,2,1337.837144
31.609173,35,1344.833581
2.442957,4,1345.606285
21.992941,26,1350.813734
32.500495,36,1358.159097
23.912547,35,1365.270547
3.039322,4,1366.056121
14.078242,16,1369.299425
23.903194,26,1374.527149
4.802741,6,1375.680965
2.861545,4,1376.441455
1.08743,2,1376.843095
14.14934,16,1379.93858
15.706792,18,1383.507356
30.160815,40,1391.673706
15.148432,20,1395.715278
14.046253,16,1398.975722
16.583009,20,1402.851758
7.02212,9,1404.574656
29.027481,40,1412.587054
33.972542,40,1420.559932
5.039189,6,1421.720921
14.193377,16,1424.901463
7.615726,9,1426.708895
3.993524,5,1427.680205
6.133333,8,1429.238834
14.082389,16,1432.27442
31.278483,39,1440.050325
32.113889,40,1448.169759
7.726834,9,1449.924793
15.52275,17,1453.275946
5.151999,6,1454.482239
19.928063,26,1459.491122
15.258072,17,1462.907211
2.641477,4,1463.693222
10.688649,13,1466.265132
16.909262,22,1470.739904
5.904618,7,1472.102102
29.96856,39,1479.943331
20.103327,27,1485.418989
8.904357,10,1487.419901
11.568579,13,1489.984991
7.439185,9,1491.729909
33.679342,40,1499.489333
16.193523,19,1503.287313
20.458933,25,1508.338729
1.808691,3,1508.927742
32.509897,40,1516.878257
7.658749,9,1518.654231
21.458926,23,1523.215169
20.167125,22,1527.639471
29.653526,36,1534.905505
9.777009,11,1537.147387
10.092512,13,1539.761733
1.184909,2,1540.159015
31.53856,40,1548.263152
29.350297,37,1555.640353
12.16986,14,1558.412234
12.172174,16,1561.591817
14.004695,18,1565.13437
10.465179,14,1567.910622
5.193828,7,1569.327142
15.726218,19,1573.169785
30.692649,40,1581.208582
8.627477,11,1583.426991
12.242435,14,1586.275524
6.836445,8,1587.855497
10.466667,13,1590.426836
15.036302,17,1593.836327
20.551236,25,1598.893852
14.37662,16,1602.057101
10.782591,13,1604.676791
27.738433,36,1611.69444
20.726796,24,1616.553285
12.244749,15,1619.531168
16.488958,21,1623.720885
18.015723,20,1627.787144
4.726838,6,1628.969109
31.871926,40,1637.099688
9.725605,11,1639.211799
31.857512,40,1647.353276
5.600737,7,1648.73514
30.560815,40,1656.574859
31.602601,40,1664.469827
30.245948,38,1672.108901
3.039322,4,1672.894615
20.568626,24,1677.690817
20.106677,23,1682.293954
5.839185,7,1683.663325
13.391217,15,1686.611593
6.725976,8,1688.179604
20.432664,25,1693.229809
5.752861,7,1694.593064
3.860197,5,1695.575057
23.035101,25,1700.58234
13.235108,15,1703.477103
35.592244,40,1711.403158
23.950296,28,1716.853938
15.963394,18,1720.424356
14.835209,17,1723.834658
6.567505,8,1725.409081
15.101699,17,1728.842796
18.953818,24,1733.634827
12.571046,15,1736.607765
12.282528,16,1739.80539
29.67043,40,1747.488292
32.461408,40,1755.364223
17.837267,19,1759.112317
4.039209,5,1760.091307
26.326834,29,1765.855931
34.536115,40,1773.873974
18.365946,20,1777.918932
33.685868,38,1785.509729
18.43547,20,1789.530028
5.814232,7,1790.943772
12.881152,14,1793.74098
15.63919,19,1797.497826
5.701385,7,1798.897879
19.904357,21,1803.1194
13.433787,15,1806.154853
17.154659,19,1809.985905
7.792005,9,1811.800195
3.980521,5,1812.800709
32.620727,40,1820.721305
7.438508,9,1822.526685
7.456938,9,1824.317338
19.192005,21,1828.473728
1.846281,3,1829.062739
12.258783,14,1831.841043
13.839186,16,1834.975216
28.469488,35,1841.99513
26.606434,28,1847.627883
11.657515,13,1850.266041
21.457509,23,1854.883656
6.503225,8,1856.450262
31.401933,40,1864.532493
18.076818,20,1868.56427
35.638546,40,1876.615263
32.954354,40,1884.554138
18.108836,23,1889.186748
3.202753,4,1889.966113
33.551047,40,1897.778617
16.745814,21,1902.041076
18.98961,21,1906.270037
4.613844,6,1907.459454
6.505852,8,1909.033394
21.147719,26,1914.334149
22.498697,24,1919.174183
9.75983,12,1921.583202
16.807394,20,1925.483726
17.724114,20,1929.427377
14.089615,16,1932.612601
28.62323,36,1939.928418
33.575297,37,1947.340193
13.345796,16,1950.517563
9.346312,11,1952.727146
13.926579,16,1955.945108
19.433603,22,1960.335074
13.279734,15,1963.358001
7.396505,9,1965.167256
8.151999,9,1966.889449
35.500118,40,1975.041978
6.258284,8,1976.589564
32.165311,40,1984.468673
17.480374,23,1989.115693
20.091746,22,1993.557405
