#{"t_start": 1745810742.5972137, "env_id": "highway-v0"}
r,l,t
10.399286,13,3311.672626
16.873963,18,3315.548738
31.764587,38,3323.781059
25.167327,30,3330.228062
17.607827,20,3334.613907
34.000137,40,3343.253362
30.852744,34,3350.591049
7.813072,9,3352.552167
29.412027,38,3360.821946
32.845724,40,3369.415799
30.140594,37,3377.377061
33.040996,40,3386.046775
19.78778,21,3390.554559
17.680972,19,3394.641193
31.446694,40,3403.187935
34.303628,40,3411.851686
13.172656,17,3415.515845
33.10696,40,3424.134387
10.583037,16,3427.570148
18.043867,23,3432.496963
30.694143,40,3441.109483
2.839322,4,3441.978127
31.135904,40,3450.602203
36.409272,40,3459.178793
32.196542,40,3467.798636
36.146502,40,3476.421932
20.769677,25,3481.765636
32.286597,40,3490.394053
33.949039,40,3499.425407
31.825403,40,3508.420699
32.463874,40,3517.386306
36.187231,40,3526.524796
7.22142,9,3528.532965
34.485899,40,3537.688076
9.701074,11,3540.208037
31.021489,40,3549.270741
5.812521,7,3550.851928
12.344192,14,3554.020154
22.367129,27,3560.100991
24.074624,28,3566.405056
30.765939,40,3575.431858
34.559316,40,3584.4651
11.276256,14,3587.65271
31.355611,40,3596.618759
33.195826,40,3605.408042
5.816287,7,3606.949363
9.502163,11,3609.314979
21.114479,25,3614.646825
13.54388,17,3618.276929
32.710636,40,3626.928623
36.609452,40,3635.496346
9.839159,12,3638.062706
24.769745,29,3644.282261
33.729376,40,3652.873333
12.260167,14,3655.874306
31.999968,40,3664.452385
15.872448,18,3668.302609
28.294148,40,3676.857515
15.906967,18,3680.815704
31.360815,40,3689.803002
34.945436,40,3698.443108
10.242689,12,3701.032773
11.527427,14,3704.068312
36.892071,40,3712.717215
16.879654,19,3716.805698
33.130718,40,3725.404743
27.388307,33,3732.502264
11.455381,13,3735.274769
35.681471,40,3743.937526
31.025988,40,3752.990351
16.702327,18,3757.083779
3.993527,5,3758.209651
8.502436,10,3760.48825
1.927645,3,3761.17141
14.814222,17,3765.004297
36.36862,40,3774.336787
15.707791,18,3778.410069
30.937097,40,3787.390791
30.508158,40,3796.339195
32.077515,40,3805.383237
